idx,sentence,followup,stype,ftype,OP1,OP1_type,OP2,OP2_type,ambiguity,question_type
48,the woman spied Bill with the umbrella. The answer to the question: Who has the umbrella? is,the woman,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
49,Galileo spied Watson with the watch. The answer to the question: Who has the watch? is,Watson,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
49,Galileo spied Watson with the watch. The answer to the question: Who has the watch? is,Galileo,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
50,the girl saw Adele with the jacket. The answer to the question: Who has the jacket? is,Adele,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
50,the girl saw Adele with the jacket. The answer to the question: Who has the jacket? is,the girl,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
51,Watson picked up the girl with the bag. The answer to the question: Who has the bag? is,the girl,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
51,Watson picked up the girl with the bag. The answer to the question: Who has the bag? is,Watson,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
52,Watson saw Galileo with the apple. The answer to the question: Who has the apple? is,Galileo,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
52,Watson saw Galileo with the apple. The answer to the question: Who has the apple? is,Watson,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
53,Bill spied Adele with the watch. The answer to the question: Who has the watch? is,Adele,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
53,Bill spied Adele with the watch. The answer to the question: Who has the watch? is,Bill,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
54,the boy saw Bill with the watch. The answer to the question: Who has the watch? is,Bill,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
54,the boy saw Bill with the watch. The answer to the question: Who has the watch? is,the boy,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
55,Watson spied Marie with the book. The answer to the question: Who has the book? is,Marie,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
55,Watson spied Marie with the book. The answer to the question: Who has the book? is,Watson,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
56,Ada spotted the boy with the hat. The answer to the question: Who has the hat? is,the boy,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
56,Ada spotted the boy with the hat. The answer to the question: Who has the hat? is,Ada,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
57,the woman observed Sherlock with the jacket. The answer to the question: Who has the jacket? is,Sherlock,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
57,the woman observed Sherlock with the jacket. The answer to the question: Who has the jacket? is,the woman,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
58,Bill grabbed the boy with the book. The answer to the question: Who has the book? is,the boy,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
58,Bill grabbed the boy with the book. The answer to the question: Who has the book? is,Bill,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
59,the boy spied the man with the apple. The answer to the question: Who has the apple? is,the man,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
59,the boy spied the man with the apple. The answer to the question: Who has the apple? is,the boy,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
60,the woman spotted Adele with the pen. The answer to the question: Who has the pen? is,Adele,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
60,the woman spotted Adele with the pen. The answer to the question: Who has the pen? is,the woman,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
61,Adele held the man with the apple. The answer to the question: Who has the apple? is,the man,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
61,Adele held the man with the apple. The answer to the question: Who has the apple? is,Adele,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
62,Ada grabbed the boy with the hat. The answer to the question: Who has the hat? is,the boy,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
62,Ada grabbed the boy with the hat. The answer to the question: Who has the hat? is,Ada,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
63,Sherlock observed Ada with the scarf. The answer to the question: Who has the scarf? is,Ada,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
63,Sherlock observed Ada with the scarf. The answer to the question: Who has the scarf? is,Sherlock,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
64,Marie observed Mary with the book. The answer to the question: Who has the book? is,Mary,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
64,Marie observed Mary with the book. The answer to the question: Who has the book? is,Marie,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
65,Watson spotted Mary with the glasses. The answer to the question: Who has the glasses? is,Mary,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
65,Watson spotted Mary with the glasses. The answer to the question: Who has the glasses? is,Watson,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
66,Adele observed Sherlock with the hat. The answer to the question: Who has the hat? is,Sherlock,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
66,Adele observed Sherlock with the hat. The answer to the question: Who has the hat? is,Adele,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
67,Bill spied the boy with the watch. The answer to the question: Who has the watch? is,the boy,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
67,Bill spied the boy with the watch. The answer to the question: Who has the watch? is,Bill,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
68,the woman picked up the girl with the glasses. The answer to the question: Who has the glasses? is,the girl,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
68,the woman picked up the girl with the glasses. The answer to the question: Who has the glasses? is,the woman,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
69,the girl saw Mary with the scarf. The answer to the question: Who has the scarf? is,Mary,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
69,the girl saw Mary with the scarf. The answer to the question: Who has the scarf? is,the girl,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
70,the man spotted Katherine with the bag. The answer to the question: Who has the bag? is,Katherine,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
70,the man spotted Katherine with the bag. The answer to the question: Who has the bag? is,the man,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
71,the woman saw Watson with the umbrella. The answer to the question: Who has the umbrella? is,Watson,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
71,the woman saw Watson with the umbrella. The answer to the question: Who has the umbrella? is,the woman,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
72,the boy saw Alan with the pen. The answer to the question: Who has the pen? is,Alan,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
72,the boy saw Alan with the pen. The answer to the question: Who has the pen? is,the boy,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
73,Alan observed the man with the hat. The answer to the question: Who has the hat? is,the man,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
73,Alan observed the man with the hat. The answer to the question: Who has the hat? is,Alan,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
74,Galileo spotted the woman with the umbrella. The answer to the question: Who has the umbrella? is,the woman,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
74,Galileo spotted the woman with the umbrella. The answer to the question: Who has the umbrella? is,Galileo,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
75,Mary spied Bill with the apple. The answer to the question: Who has the apple? is,Bill,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
75,Mary spied Bill with the apple. The answer to the question: Who has the apple? is,Mary,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
76,Marie grabbed the boy with the jacket. The answer to the question: Who has the jacket? is,the boy,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
76,Marie grabbed the boy with the jacket. The answer to the question: Who has the jacket? is,Marie,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
77,Sherlock spotted the girl with the jacket. The answer to the question: Who has the jacket? is,the girl,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
77,Sherlock spotted the girl with the jacket. The answer to the question: Who has the jacket? is,Sherlock,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
78,Marie spotted Katherine with the jacket. The answer to the question: Who has the jacket? is,Katherine,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
78,Marie spotted Katherine with the jacket. The answer to the question: Who has the jacket? is,Marie,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
79,the girl spotted Ada with the umbrella. The answer to the question: Who has the umbrella? is,Ada,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
79,the girl spotted Ada with the umbrella. The answer to the question: Who has the umbrella? is,the girl,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
80,Adele spied the woman with the hat. The answer to the question: Who has the hat? is,the woman,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
80,Adele spied the woman with the hat. The answer to the question: Who has the hat? is,Adele,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
81,Bill spotted Galileo with the apple. The answer to the question: Who has the apple? is,Galileo,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
81,Bill spotted Galileo with the apple. The answer to the question: Who has the apple? is,Bill,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
82,the man picked up the woman with the apple. The answer to the question: Who has the apple? is,the woman,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
82,the man picked up the woman with the apple. The answer to the question: Who has the apple? is,the man,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
83,Marie spotted the woman with the scarf. The answer to the question: Who has the scarf? is,the woman,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
83,Marie spotted the woman with the scarf. The answer to the question: Who has the scarf? is,Marie,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
84,Galileo saw Bill with the hat. The answer to the question: Who has the hat? is,Bill,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
84,Galileo saw Bill with the hat. The answer to the question: Who has the hat? is,Galileo,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
85,Sherlock saw Adele with the jacket. The answer to the question: Who has the jacket? is,Adele,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
85,Sherlock saw Adele with the jacket. The answer to the question: Who has the jacket? is,Sherlock,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
86,Bill spied Galileo with the watch. The answer to the question: Who has the watch? is,Galileo,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
86,Bill spied Galileo with the watch. The answer to the question: Who has the watch? is,Bill,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
87,Ada spotted Katherine with the book. The answer to the question: Who has the book? is,Katherine,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
87,Ada spotted Katherine with the book. The answer to the question: Who has the book? is,Ada,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
88,the man observed the boy with the hat. The answer to the question: Who has the hat? is,the boy,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
88,the man observed the boy with the hat. The answer to the question: Who has the hat? is,the man,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
89,Bill spied Ada with the book. The answer to the question: Who has the book? is,Ada,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
89,Bill spied Ada with the book. The answer to the question: Who has the book? is,Bill,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
90,Sherlock picked up the girl with the bag. The answer to the question: Who has the bag? is,the girl,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
90,Sherlock picked up the girl with the bag. The answer to the question: Who has the bag? is,Sherlock,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
91,Ada saw the man with the glasses. The answer to the question: Who has the glasses? is,the man,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
91,Ada saw the man with the glasses. The answer to the question: Who has the glasses? is,Ada,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
92,the woman spied Ada with the watch. The answer to the question: Who has the watch? is,Ada,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
92,the woman spied Ada with the watch. The answer to the question: Who has the watch? is,the woman,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
93,Bill grabbed the woman with the jacket. The answer to the question: Who has the jacket? is,the woman,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
93,Bill grabbed the woman with the jacket. The answer to the question: Who has the jacket? is,Bill,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
94,Marie lifted the woman with the bag. The answer to the question: Who has the bag? is,the woman,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
94,Marie lifted the woman with the bag. The answer to the question: Who has the bag? is,Marie,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
95,Sherlock grabbed the girl with the book. The answer to the question: Who has the book? is,the girl,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
95,Sherlock grabbed the girl with the book. The answer to the question: Who has the book? is,Sherlock,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
96,Watson spotted Marie with the umbrella. The answer to the question: Who has the umbrella? is,Marie,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
96,Watson spotted Marie with the umbrella. The answer to the question: Who has the umbrella? is,Watson,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
97,Adele spied Sherlock with the watch. The answer to the question: Who has the watch? is,Sherlock,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
97,Adele spied Sherlock with the watch. The answer to the question: Who has the watch? is,Adele,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
98,Bill saw Adele with the apple. The answer to the question: Who has the apple? is,Adele,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
98,Bill saw Adele with the apple. The answer to the question: Who has the apple? is,Bill,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
99,Adele lifted the man with the watch. The answer to the question: Who has the watch? is,the man,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
99,Adele lifted the man with the watch. The answer to the question: Who has the watch? is,Adele,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
100,Katherine grabbed the girl with the jacket. The answer to the question: Who has the jacket? is,the girl,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
100,Katherine grabbed the girl with the jacket. The answer to the question: Who has the jacket? is,Katherine,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
101,Watson spotted Alan with the umbrella. The answer to the question: Who has the umbrella? is,Alan,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
101,Watson spotted Alan with the umbrella. The answer to the question: Who has the umbrella? is,Watson,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
102,the man saw the woman with the watch. The answer to the question: Who has the watch? is,the woman,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
102,the man saw the woman with the watch. The answer to the question: Who has the watch? is,the man,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
103,the girl grabbed the woman with the watch. The answer to the question: Who has the watch? is,the woman,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
103,the girl grabbed the woman with the watch. The answer to the question: Who has the watch? is,the girl,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
104,Mary observed the man with the hat. The answer to the question: Who has the hat? is,the man,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
104,Mary observed the man with the hat. The answer to the question: Who has the hat? is,Mary,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
105,Adele observed Ada with the jacket. The answer to the question: Who has the jacket? is,Ada,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
105,Adele observed Ada with the jacket. The answer to the question: Who has the jacket? is,Adele,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
106,the girl spotted Sherlock with the umbrella. The answer to the question: Who has the umbrella? is,Sherlock,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
106,the girl spotted Sherlock with the umbrella. The answer to the question: Who has the umbrella? is,the girl,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
107,Mary observed the man with the apple. The answer to the question: Who has the apple? is,the man,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
107,Mary observed the man with the apple. The answer to the question: Who has the apple? is,Mary,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
108,Alan spotted Bill with the jacket. The answer to the question: Who has the jacket? is,Bill,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
108,Alan spotted Bill with the jacket. The answer to the question: Who has the jacket? is,Alan,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
109,Galileo spotted the woman with the scarf. The answer to the question: Who has the scarf? is,the woman,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
109,Galileo spotted the woman with the scarf. The answer to the question: Who has the scarf? is,Galileo,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
110,Sherlock spied the woman with the apple. The answer to the question: Who has the apple? is,the woman,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
110,Sherlock spied the woman with the apple. The answer to the question: Who has the apple? is,Sherlock,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
111,Marie observed Bill with the glasses. The answer to the question: Who has the glasses? is,Bill,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
111,Marie observed Bill with the glasses. The answer to the question: Who has the glasses? is,Marie,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
112,Alan picked up the girl with the apple. The answer to the question: Who has the apple? is,the girl,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
112,Alan picked up the girl with the apple. The answer to the question: Who has the apple? is,Alan,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
113,Alan observed Sherlock with the watch. The answer to the question: Who has the watch? is,Sherlock,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
113,Alan observed Sherlock with the watch. The answer to the question: Who has the watch? is,Alan,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
114,the woman lifted the girl with the hat. The answer to the question: Who has the hat? is,the girl,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
114,the woman lifted the girl with the hat. The answer to the question: Who has the hat? is,the woman,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
115,Katherine spied the woman with the apple. The answer to the question: Who has the apple? is,the woman,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
115,Katherine spied the woman with the apple. The answer to the question: Who has the apple? is,Katherine,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
116,Mary saw Watson with the pen. The answer to the question: Who has the pen? is,Watson,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
116,Mary saw Watson with the pen. The answer to the question: Who has the pen? is,Mary,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
117,Galileo picked up the boy with the apple. The answer to the question: Who has the apple? is,the boy,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
117,Galileo picked up the boy with the apple. The answer to the question: Who has the apple? is,Galileo,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
118,Galileo spied the woman with the bag. The answer to the question: Who has the bag? is,the woman,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
118,Galileo spied the woman with the bag. The answer to the question: Who has the bag? is,Galileo,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
119,Katherine picked up the man with the pen. The answer to the question: Who has the pen? is,the man,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
119,Katherine picked up the man with the pen. The answer to the question: Who has the pen? is,Katherine,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
120,Bill spotted Mary with the book. The answer to the question: Who has the book? is,Mary,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
120,Bill spotted Mary with the book. The answer to the question: Who has the book? is,Bill,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
121,Mary saw Sherlock with the umbrella. The answer to the question: Who has the umbrella? is,Sherlock,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
121,Mary saw Sherlock with the umbrella. The answer to the question: Who has the umbrella? is,Mary,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
122,the girl saw the man with the bag. The answer to the question: Who has the bag? is,the man,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
122,the girl saw the man with the bag. The answer to the question: Who has the bag? is,the girl,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
123,Marie spotted Adele with the hat. The answer to the question: Who has the hat? is,Adele,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
123,Marie spotted Adele with the hat. The answer to the question: Who has the hat? is,Marie,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
124,the boy spotted Sherlock with the book. The answer to the question: Who has the book? is,Sherlock,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
124,the boy spotted Sherlock with the book. The answer to the question: Who has the book? is,the boy,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
125,Alan saw the man with the jacket. The answer to the question: Who has the jacket? is,the man,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
125,Alan saw the man with the jacket. The answer to the question: Who has the jacket? is,Alan,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
126,the man spied Alan with the scarf. The answer to the question: Who has the scarf? is,Alan,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
126,the man spied Alan with the scarf. The answer to the question: Who has the scarf? is,the man,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
127,Marie observed Mary with the hat. The answer to the question: Who has the hat? is,Mary,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
127,Marie observed Mary with the hat. The answer to the question: Who has the hat? is,Marie,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
128,Watson spotted Katherine with the pen. The answer to the question: Who has the pen? is,Katherine,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,pp
